,SalePrice,bldgtype_Duplex,bldgtype_TwnhsI,style_1p5Fin,style_2Story,style_SFoyer,style_SLvl,roof_hip,found_BrkTil,central_air,elec_sbrkr,bsmt_exposure,garage_perception,class_120,class_30,class_70,class_190,fullbaths_residual,halfbaths_residual,frontage_residual,LotArea,MasVnrArea,LowQualFinSF,living_area_residual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,shed,fence,MiscVal,LotShapeReg,slope_Bnk,slope_HLS,lotconfig_Corner,lotconfig_CulDSac,LandSlope_Gentle,ext_AsbShng,ext_BrkFace,ext_CemntBd,ext_HdBoard,ext_MetalSd,ext_Plywood,ext_Stucco,ext_VinylSd,ext_WdSdng,ext_WdShing,veneer_stone,zone_RM,alley_gravel,alley_paved,nbh_BrkSide,nbh_ClearCr,nbh_CollgCr,nbh_Crawfor,nbh_Edwards,nbh_Gilbert,nbh_IDOTRR,nbh_Mitchel,nbh_NAmes,nbh_NWAmes,nbh_NoRidge,nbh_NridgHt,oldtown_residual,nbh_SWISU,nbh_Sawyer,nbh_SawyerW,nbh_Somerst,nbh_StoneBr,nbh_Timber,prox_norm,prox_feeder,prox_artery,prox_rr,prox_positive,OverallCond,quality_residual,exterior_condition,bsmt_condition,bsmt_finished1,bsmt_finished2,home_funct,fireplace_ttlscore,gar_perception,driveway,salesmo_3,salesmo_4,salesmo_5,salesmo_6,salesmo_7,salesmo_8,salesmo_9,salesmo_10,salesmo_11,salesmo_12,salesyear_07,salesyear_08,salesyear_09,salesyear_10,sale_Abnorml,sale_Family,sale_Partial,remodeled,age_residual
gar_perception,0.14506695319752516,0.004380462323206572,0.022792945480992602,-0.07319387958980637,-0.011893935304717319,0.017600370248947863,0.049567868483104065,0.0569617526315541,-0.2752471747756918,0.2039787977113688,0.18689020348364918,0.06809630478802751,0.11904839847813432,0.0329363528561093,-0.1548074233109627,-0.1695410620149055,-0.03917706556167922,0.05986921483397465,0.036977234668669465,0.0515406016358716,0.02389215329944682,0.0767553981692047,0.04815991742007216,-0.0033353267617503,0.08653079783394454,0.06381031833738753,-0.13085711779070006,0.010344989235910589,0.01471112859069644,-3.763441331640538e-05,0.02555904160258866,0.004933235365400706,-0.09779633628401559,-0.02903112303997684,0.015570317699438932,-0.08172342063136462,0.07016250890190152,0.008030674872468946,-0.15563322093846463,-0.0319973403575502,0.027321667975304,0.06790739439410365,-0.039517947282264085,0.031507153031706515,-0.04555892970259846,0.0635446361241953,-0.06483730319295185,0.00930454177704397,0.04056056737673574,-0.15805386793805415,-0.16883027994844088,-0.001053011323686682,-0.057829512776379786,0.0022623035605220092,0.042464564122804735,-0.10086483742245185,-0.026550252595751122,0.0312944883467681,-0.02437600965325213,0.024382918227310566,0.07335873235960128,0.04010740019807154,0.04054321520719883,0.030873468375557607,-0.15470906433530474,-0.00391842921322255,0.020208169241708675,0.024059067985245663,0.03273459772848391,0.025745531200954963,0.04038014485636511,0.03573605243386777,-0.03731501046516279,-0.04062103580074431,0.002542510246625672,0.034329907428117326,0.012321246428349012,0.06382636947803727,0.08050226422308539,0.06027162498451747,0.13366816324271924,0.03905467892456025,0.059546486749123335,0.07414117225225557,1.0,0.20939003347127572,-0.0036452856188742317,-0.024223759811661548,-0.024174106253236495,0.0068883840989546734,0.005462555951971121,-0.0131363138028464,0.022374682725947503,0.00576340051829867,-0.04646737185751685,0.03522620810874447,-0.011669375939970555,0.02850956568833412,-0.03506280567290209,0.03643745072694179,-0.04882318133205023,-0.012957998920528686,0.04396708642520539,-0.16240252820820655,-0.11974901722835252
driveway,0.2273360869646036,-0.02690252907990228,0.03237835864703723,-0.17821408836402042,0.02127190221241363,0.045378909399319496,0.06074705337793331,0.03963042556194709,-0.2908011243282802,0.3365127621367171,0.2342078661835216,0.09649124113806704,0.34454392028828634,0.07084023608786441,-0.20698950747833395,-0.17328984421418508,-0.19728479389789522,0.04143690995842018,0.09468271125755706,0.08213293110966163,0.01665500191817174,0.1409297232959356,-0.06151917200550759,-0.08576844447356535,0.11303125697769949,0.026245355352437914,-0.197963760788785,0.01929688701813278,0.05110030030244141,0.015982726014439935,-0.0076981227932126015,-0.04627475345278213,-0.11083888917541712,-0.16183266695800994,0.0065713223738896286,0.007423221304634088,0.05853517353534785,0.029085788555479906,-0.16026678937436362,0.02799521388403556,0.030634372397795522,0.09808983243865246,-0.03757654729555223,0.041666955871024154,-0.07567895247611259,0.10637725195032086,-0.19855768162689952,-0.06140732959938796,0.08392168233225607,-0.23479547900292091,-0.1997540682901695,-0.08843857204904326,-0.13007176962473502,-0.00168650007013088,0.09522821063576006,0.007558707748689651,-0.1168064466900866,0.06316242352979926,-0.2590277206793478,0.021191382260217186,0.11752133445143206,0.06456227743370269,0.04783616693945584,0.06640333852781054,-0.09434649932772438,-0.08578005498480847,0.013708273654484312,0.029169355457106104,0.07040629669768891,0.03714494297840862,0.022437144378594513,0.03644608327871917,-0.1327895502833103,-0.09015373538782921,0.015061655232659538,0.039351668303057176,-0.056834043316759376,0.052968090321365034,0.06700968613506421,0.2030545008103282,0.23270096644930424,0.09181585278652556,0.08410870553567486,0.1324645100715306,0.20939003347127572,1.0,0.017283334896747514,0.025319516822106192,-0.011045127761039008,-0.002512361949357944,-0.002346853726962325,-0.013327181361798075,-0.00025296235554157813,-0.006713680435656047,-0.003180841472724138,0.03869670645651856,0.003598495744583203,-0.038199347481606666,0.007677328881570259,0.020098215901520725,-0.04527218823648235,0.03316571725632373,0.07605522863446712,-0.21032981768246953,-0.22188325480548543
salesmo_3,0.008218710540249936,-0.025285394461225973,-0.017515900911774025,-0.0015538522220397359,-0.01323593450388007,-0.028321905652960614,0.016392136415225217,0.014868625409331513,-0.005279195326130179,-0.011801453048084455,0.010790673751315101,-0.0039473868701163746,-0.005386588742220053,0.007622077873140715,0.024759691820226675,-0.018032804834237786,0.03389929963734459,0.009655883092069086,-0.023077726908002534,0.021225300385300964,0.0022082231826755718,0.037222952801821765,0.09343161906836615,0.012748615910144286,-0.011332299201015797,0.0011561740204030972,0.02967428192899142,-0.01742029379409095,-0.028956969152006122,0.02114143952361663,-0.027972890726899857,-0.009898567174042448,-0.022776063706008473,0.04450542419664206,-0.02366029383311956,0.026825016558487107,0.001885768704313806,0.007782368115949361,0.006998298641060245,-0.01010286410711386,-0.045232938881822,0.0348894382969561,-0.02291939656081447,0.0414125160389174,0.013720125877003365,0.0025631044884056593,-0.017574169151487955,0.0022419211474970107,-0.012069315158890568,-0.020940564220567188,0.005368301962135695,0.016349527518106765,-0.043394764377946114,0.03785921860526506,-0.01643484225169902,0.0474027171653457,0.01818033986180632,-0.00858285215553298,0.005268656697423003,0.0064849809744803415,-0.01707526200725499,-0.0036333914099707042,0.00037207760081361355,0.04026578542121201,-0.030475704243655217,0.08514967419253806,0.007549804986970776,-0.030609642490207346,0.008477430082033839,-0.016583979098056246,0.003997042832136956,0.028507248822393815,-0.025155852308647506,0.007624609550261499,0.007624609550261507,-0.000632744600645049,-0.011831728148550125,-0.0035007090012591766,-0.02149335173188712,0.004290828787472072,0.029508919625534417,-0.007753834913349171,-0.02204857915163692,0.02236044096999975,-0.0036452856188742317,0.017283334896747514,1.0,-0.09148096959963867,-0.11276228414203657,-0.12810032335227142,-0.1222380164660711,-0.08448808354857125,-0.05941767748603802,-0.07128856560669157,-0.0669206740693003,-0.0574183275746119,-0.005599416337204542,-0.0264667629177266,-0.03466762572058461,0.06740797646612295,0.0069394695878646296,0.012443182714383227,-0.019578739333780248,0.03418553764126576,0.003332505239888157
salesmo_4,-0.03877382453986061,-0.01278597555579779,0.02533552099313555,0.04625567158487008,-0.020028906693643458,0.03580435760942182,-0.048090213646501914,0.0022169747439551267,-0.008502359741072281,-0.017160784236179727,-0.04815468035280067,-0.014552669057895706,-0.04522494629113502,0.005857164138604596,-0.029108369465675344,-0.04432392053551352,0.018024585065379645,-0.04338043627420167,0.005086927872024811,-0.06605109051319753,-0.03253557860566195,-0.04489801575707204,-0.01689166865378391,0.0022349314768639367,-0.01862667518152763,-0.06015053920700804,0.015160876056419526,-0.03803763907147933,-0.019619303060237053,-0.00942723219989745,-0.016635187440259103,0.05259016075702054,0.05133911097565373,-0.035196665039223494,-0.048818597139306655,-0.03861263549593269,0.01815793412193113,-0.004816716634443119,0.03312437506257845,-0.011686455516897384,-0.01032693795390041,-0.017585531985987366,0.03590709604113805,0.0009617208713154267,-0.015985951720870178,-0.01420385330198097,-0.02452771989039879,0.061173839157552326,-0.0029651377309503715,0.006158671564166496,0.02768424918275502,0.014603020459397351,-0.03088410374847441,0.005002663231011064,-0.026625915591015167,-0.062203776182096104,0.07658538148789107,-0.03720074012777167,-0.023212703762021895,0.016323486250710745,0.008159944821178686,-0.011171475570606425,0.01460302045939757,-0.025275249913285544,0.008546415136794558,-0.007406746239809613,0.030164062814722146,0.015332221660667444,0.006840115086930815,-0.025280877661498648,0.019372054177746612,0.0103164384829163,-0.0030085713301491197,0.004738509014375905,0.0047385090143761705,-0.02881163453415478,-0.016932917910978416,0.022959505770759652,-0.005168401700485755,-0.007668270319398639,0.005144339815014995,0.03761390900521795,-0.03470144328601453,-0.05627516000224571,-0.024223759811661548,0.025319516822106192,-0.09148096959963867,1.0,-0.13176723189234194,-0.1496903431947253,-0.14284000350202483,-0.09872769944125026,-0.06943192883487068,-0.0833035356372993,-0.07819947995532098,-0.06709560862446046,-0.048691597137568814,-0.01918239362683922,-0.03651702989769307,0.15777170801283985,0.011384929082379926,0.0013663809611365312,-0.025458619716634667,-0.010290234213523994,-0.046350970212087346
salesmo_5,-0.043713670898706175,-0.013492395535899702,0.034958563085824144,-0.029056198560129882,-0.017931098860618354,0.023005053008826014,0.03752687004210499,-0.029675081058619164,0.03687710916108435,-0.03785393734807602,0.011294955301360559,0.011681930092364007,-0.012138847412365211,0.01538757763919263,0.031271768882354604,0.016086533085538226,-0.00267066541177842,0.014008994732806425,-0.015823567401369424,0.008150148290204412,-0.042141151671878894,-0.052463439777484015,-0.024844950973254617,-0.05485172593901485,-0.02700728079767938,-0.022957926001516582,0.044697502537615,0.023285839619394837,-0.027058808089945506,0.023621696599177514,0.05028370051697407,-0.0048667266800283045,0.031789871033832934,-0.02724941880958603,-0.032440088277197965,0.026998973421177793,-0.04937588638020282,-0.0008905339670382243,-0.0192557975863459,0.05244274929804587,0.014580253615108205,-0.015967363153637587,-0.00010551429909175399,-0.022624717374897848,0.036568915713365235,0.01966974556073964,0.0023044060636553143,-0.054266568765391814,-0.055078712560955624,0.06950914646177152,-0.03244008827719861,-0.03263069322235015,0.04952068424130858,-0.041950083323130896,0.013280825893626502,-0.033635287773506196,0.03149908718253694,0.017129817075740274,-0.014705325800552978,-0.00928639217448564,-0.007870179785867662,-0.038070850775466944,-0.03263069322235121,-0.050901003797957145,-0.01742985527197533,-0.007509770034171067,0.02395917407069583,0.0075860219766350975,-0.016919413727059903,-0.05319420440871518,0.03338258620706385,0.02146992494227348,0.050206521168340366,-0.04106860181156981,0.0032478495150315167,-0.027545774373984238,0.04018918537836882,-0.039286423009450615,0.005367245280064508,0.008138799226046352,-0.021302399570610243,0.03813709793339389,0.005406086489831825,-0.014238548107515066,-0.024174106253236495,-0.011045127761039008,-0.11276228414203657,-0.13176723189234194,1.0,-0.1845129657732491,-0.17606902432533517,-0.12169482839770929,-0.08558395174506651,-0.10268252508340503,-0.0963911075393348,-0.08270413089744709,-0.014042683856850436,-0.02178143213134197,-0.047901961707106255,0.14322716007296277,-0.016445006546623387,-0.03049967025486612,-0.05271339103971613,0.01879091300630583,0.05101822628722751
salesmo_6,-0.02032442970778237,0.0194213635163833,-0.015534522489414426,0.013630563197837477,0.015280548498581648,0.006774479862033074,-0.011087629179363522,-0.007114145759859019,-0.007841663499102739,0.05475013704719445,0.024709036512403183,-0.020921653898182034,0.006253569673856094,-0.02351441964635736,-0.008160079691685206,-0.0036213829696568564,-0.028045455027515244,-0.02685974205974104,0.04211542736470066,-0.0076133789568158,0.06420921137448726,0.022512029730228766,-0.0029286452636435377,-0.032866322845845626,-0.0024677387267111038,0.024806857523938793,-0.028415326713499015,-0.01386981087018791,0.05537371805960679,-0.0049345063608583544,0.011195907896312996,-0.0168526357517386,0.006418135725213252,0.045266827488512476,-0.016561429471989766,0.006711710802463935,0.042107428384449024,-0.019985387866899098,-0.014323679544431244,0.050879640613936516,-0.005160090648186111,0.015259113210892471,0.017790727555529847,-0.021716900867601915,0.020437055521189237,-0.03628641323344011,0.0342051792352652,-0.006916417747719998,-0.013954107557942012,0.04175374154977591,0.033191012974729595,0.04266642023293575,-0.028264955982645147,0.04153513245114608,-0.04764043113048848,0.0015999037847291766,-0.02384805251882141,-0.005517028024002399,0.029802979509454545,0.02520934002765052,0.015087602929267528,0.011209159992262492,0.02075927286522491,-0.027066896320134162,0.008822581060293825,-0.004633742414526485,-0.03154121810317736,0.016320879099675733,0.023805322553820753,0.023264253153345193,-0.040745366272417226,-0.04308187274664588,0.04686310954757026,0.027220169200486286,0.017071689365779807,0.015146406002637062,0.03487462207106624,-0.032504011177335694,0.009585572550219443,-0.04438283889054497,-0.006837117882923481,-0.013054789377765868,-0.01822795848813831,0.013358039075282864,0.0068883840989546734,-0.002512361949357944,-0.12810032335227142,-0.1496903431947253,-0.1845129657732491,1.0,-0.20001810995584635,-0.13824788125442278,-0.09722516686961317,-0.11664950533676204,-0.10950232285574048,-0.0939536298962051,0.008611997374643616,-0.007484983742109942,0.0018395248496499983,0.031616080517784674,-0.08202457278384373,-0.0072510144932286915,-0.04308043451567815,-0.031188966026062012,0.009182391701113601
salesmo_7,0.02976154923679875,-0.0033671592665020203,0.0011950464063439506,-0.010224527557308714,0.05547686032015215,-0.01104951699122221,-0.021886572718387256,0.014872897035004082,0.00995739107105415,0.024419660119270103,0.0012933080741797955,-0.05130032156929272,0.013942321653262845,-0.05476514327093296,-0.009316830948983904,0.05063254288390999,-0.023796994869967565,-0.008799460392143531,-0.009435757991028838,0.017710799279568114,-0.0182502788539193,-0.00366094830751758,-0.01907547796661872,0.00957708034199184,-0.01140237116094182,-0.010782173826885866,0.03418588682512118,-0.013431734620148293,-0.023690529814353534,-0.01921379185234228,-0.014056885208155012,0.003552039404022969,-0.03585538811349626,-0.01927008120438122,-0.05147108921687005,0.04784321610850589,-0.023321025165170508,0.07888321334262757,0.004703487694415419,0.008399502417062521,-0.016578416002658376,-0.03968426309777583,-0.018618539288356942,0.014087866960070894,0.0004080446673940044,0.02396352253664156,-0.0011454603137712389,0.011757613003683108,0.00980277460049865,-0.04159260904996554,-0.030938906086642824,0.004845493812448895,0.0449665035034558,-0.006638596997594155,0.005896490382609878,0.008399502417062572,-0.022376886104194634,0.027550023657284733,0.0008299342659091321,0.0015194942558763203,0.05139128899535813,-0.01456293639751402,0.038748469688689516,0.005503835632818251,-0.01760464485259764,-9.857139012485404e-05,-0.01583358022259248,-0.02328691982643867,-0.053791651226467854,0.014292851568135893,-0.0010601789351223257,0.02599687489271497,-0.03793223870816285,-0.00725753905638114,-0.01772790172665364,0.03419996318423675,0.04257913968673216,-0.01756045951873844,0.007695961048713422,-0.029677555154176583,-0.030091885285377745,-0.01877443089457827,0.02816334564936099,-0.025099676687147274,0.005462555951971121,-0.002346853726962325,-0.1222380164660711,-0.14284000350202483,-0.17606902432533517,-0.20001810995584635,1.0,-0.1319211875734738,-0.09277581225178892,-0.11131122686476753,-0.10449112378509919,-0.08965399194752519,-0.007731271611705126,0.0012723672804057298,0.030220391546605774,-0.12673519130012506,-0.001380787935451005,-0.019362581560489266,0.013116956961980715,0.00541765319202525,0.020883192792439834
salesmo_8,0.014185025824275043,0.03545461690641299,0.020595546210940806,0.025232849697880973,0.009759439479831156,-0.01719400437591282,0.018822778349226927,-0.024313073015873862,0.0066002556906077856,0.009416390635814238,0.004660646253741714,0.02132048630852526,-0.016345927745066557,0.007634038356845762,0.03772505662536599,-0.025107282856367475,0.026050728665086204,0.05048369933598515,0.005007788106777772,-0.03262529567182371,0.019117166977156822,0.008959561260178769,-0.0008163430063787532,0.0443314129046916,0.0063641200420707575,-0.006821900801142046,-0.04024280725603027,-0.02330655285383951,-0.019335859968889986,0.026187112063625312,-0.007043774914777673,0.03345856131795519,-0.001512908720359981,-0.027582040980703836,0.0792348782915584,-0.05781456230869354,-0.008620199894297074,-0.005307174460277553,-0.038202113676593034,-0.03048797027020446,0.0359070069343958,0.0018789078489504236,0.04445510785151926,-0.03117128939055886,-0.010136833950481474,-0.006217567360369585,0.0007873893026755484,-0.04065968005729151,-0.023593372278512482,-0.008447845151423786,0.052015367160810774,-0.006382624376637566,0.0019442497092626682,-0.04222399926407847,0.0037968169815919576,0.03691426563908853,-0.01328886116059571,0.004361186184676296,-0.0171940043759128,-0.028785114554479695,-0.04662475240854651,-0.01249217064970174,0.023580821250022765,0.017338511121727396,0.026798089825919184,-0.0016987889421033319,-0.0020712348603497657,-0.011690867123701997,0.04009116371386308,0.03645862421899051,-0.0027257774650733665,-0.04286991824654424,-0.022983296439413,0.041489557486577136,-0.00015211570114236956,0.011915671923470001,0.001798262564019079,0.03478268310548442,0.033892508933503346,0.02662829013377815,-0.003759670308879117,-0.02544348837712122,0.019365651902881354,-0.015587918176729722,-0.0131363138028464,-0.013327181361798075,-0.08448808354857125,-0.09872769944125026,-0.12169482839770929,-0.13824788125442278,-0.1319211875734738,1.0,-0.06412449091884244,-0.07693573985515814,-0.07222184269400247,-0.06196676108719489,0.07409878978681783,0.021928101688580868,0.010305172601814858,-0.11143441029087107,0.03472625002999936,0.028294206185637702,0.04913797361724847,0.01903481822424868,-0.016092465123315657
salesmo_9,0.039474209699339076,0.013753004857734839,-0.01705590654374502,0.025840769709128658,0.013165816668898774,-0.03424289574970067,-0.029496355550643297,-0.011390089710104027,0.00786517350408785,0.0013572860831949716,0.02925326050348577,-0.0108329304248881,-0.014218421921163843,-0.024977341156620717,-0.03141160992970879,0.006978195454401046,0.01676255056106921,0.003101309623065675,0.014398986785902948,0.03634231457076592,0.004245080491016253,-0.0008383874156906553,0.05047159344290121,0.06137744199500067,0.015807858318014636,0.011216875469096688,-0.031177059989687696,-0.02470577411423144,0.032303434582722564,-0.0021408510215259486,-0.027886858796973186,-0.013184085883374365,-0.006396833260018697,0.004669870811603123,0.05268476660233079,-0.06445636620470105,-0.028239235398962,-0.03948566705924308,0.0002039538488116896,-0.003684330301875651,0.006196294246927302,-0.010837486012766368,-0.02421447337697123,-0.029027647648822243,-0.007895533493323007,0.05420901126671456,0.0023106187507055706,-0.028594609498283647,0.04143773783271016,-0.022763772395802958,0.03414988485789574,-0.03609714070381827,-0.025934635100210202,0.019459820575433804,0.08356952569116417,-0.003684330301875432,0.009140334048562125,-0.020992077882795352,-0.012795178978115794,-0.0021408510215257174,-0.0439622070023135,0.013146303160634797,-0.03609714070381833,0.05545854528295916,0.002030785003377678,-0.028029550001863544,-0.018335054190455908,0.024890661743305145,-0.010178558657244877,-0.00204660206362813,-0.013543683676952406,0.021636339013204848,0.004138103808629273,-0.03915392837261633,-0.03915392837261642,-0.029694743507840453,-0.018928030565021382,0.031194975489761585,-0.03135506252359428,0.055568060113430996,0.011529539051077262,-0.004106678389327615,0.005783521662129562,0.011044972164866954,0.022374682725947503,-0.00025296235554157813,-0.05941767748603802,-0.06943192883487068,-0.08558395174506651,-0.09722516686961317,-0.09277581225178892,-0.06412449091884244,1.0,-0.05410636371264812,-0.050791235596826335,-0.0435791755533973,-0.025789330726558448,0.03222891276577737,0.043274648961955826,-0.07836813871750016,-0.018041964384171078,0.03297185386826939,0.06753899075309037,0.0065270196450436515,-0.015202342180378468
salesmo_10,-0.004354335279267226,-0.0026238255144418513,-0.027451455388204347,0.015026601834653779,-0.050540668872197075,-0.0228689077268197,0.05604363508311374,0.025720142358435342,0.020039381318108264,-0.025638219412610266,0.006940798977117135,0.0457521973898544,0.021961174115432348,0.06889029997438781,-0.04325504817494854,0.01935988162941791,-0.036903612768936826,-0.0018112365115707184,-0.03626230996924365,-0.021575441173275922,-0.032003855331766154,0.004066646302559343,-0.0004218390935939937,-0.0025659911507694894,-0.014206069790657255,9.662888115192768e-05,-0.010819602798625524,0.06344843652209904,0.01266429028447858,0.016102484744901457,-0.013451810766421386,-0.009931310717018749,0.027407922144764493,-0.02592898150452816,0.030728161081325298,-0.00023980552111447744,0.014811761916920657,0.009608742186724337,0.036737424453348,-0.03288178410930748,0.018335226615883257,0.012549165446218941,-0.012221078730288383,0.005706789311886248,-0.017668450293511797,-0.039003416270408195,-0.00614734411149277,0.09556862130199438,0.03236383806019816,-0.042484158638038345,-0.03223761460812658,-0.008652282114484891,0.021463768055390704,-0.014754192379640206,-0.010785032622073204,-0.03288178410930784,0.021580505384279965,0.002331461049662423,-0.004653629341027874,0.00020686085879129996,0.03396947582758751,-0.0321814455998421,-0.043308885371406945,0.016729405563167987,0.040317580674080374,-0.011562500101656124,-0.006668491804294182,-0.00867280038768391,-0.015107094992064743,0.09877246818866317,-0.041650313631335506,-0.059209857133007325,0.009210830794500167,-0.014867056566457086,0.0011876051103384773,0.006118986762098737,-0.008249187792115552,0.04755060458240431,0.03722314023892194,0.014475915427939296,0.01983832150596613,-0.02379008698961829,0.029107867476081472,0.01726396341959854,0.00576340051829867,-0.006713680435656047,-0.07128856560669157,-0.0833035356372993,-0.10268252508340503,-0.11664950533676204,-0.11131122686476753,-0.07693573985515814,-0.05410636371264812,1.0,-0.06093867152481671,-0.05228573459899864,-0.02778766656254261,0.024454808000839656,0.04340955764443249,-0.09402508537546514,0.03207514197677348,-0.0053980885412639465,0.034584204211128886,0.03767256661384939,-0.018285010957085405
salesmo_11,0.03400130358128921,0.035714904939550075,0.01205657577424807,-0.03284957618293514,0.012635995251895673,-0.019303258612735182,-0.007590891511590891,0.019258740481479495,-0.00908261425492499,-0.010551281566055339,-0.055871813069713054,0.006304209651757115,0.0445660669207455,-0.009048884432188627,-0.010466246898796643,0.01149059869121247,0.008039400388077177,0.009666166086093771,0.0006821855979444142,0.05359241218255878,0.016913749388725138,0.014247798787618919,-0.02875887544277328,0.016891723197035965,0.02966464002726363,0.043280158762497016,-0.020037569024012603,0.04169757742367322,0.011199309425928472,0.02267116221146514,0.034840458090960494,-0.003574995338015761,-0.019172977652125417,-0.006092499025779833,0.02155047568158319,0.029693690561568516,-0.0010645618135235518,0.002969232215456034,-0.005945187131788739,-0.029014369313595807,0.010581362245330161,0.04301390032557519,-0.02539849777604995,0.0164315389291541,-0.014226201159165482,-0.01883121433574383,0.02319549762388936,0.01357832681466868,0.0329067783602266,0.010228676443159277,-0.011744439128058497,-0.004004028610458611,-0.01764544563471901,0.032779201372229755,-0.011132583009632137,0.03694278007970888,-0.040883635121607705,0.009706780080476802,-3.958289531005759e-05,0.0058606508713233835,-0.0014645528815362997,0.07015105203014955,-0.0040040286104584275,0.038381211874026204,-0.017811545742547338,-0.00823191522437826,-0.013858815412194936,-0.018333412609156906,-0.021261029439857644,-0.03156899527795563,0.01794722205109184,0.024368478412771812,-0.021261029439857873,-0.010140704625798453,-0.027119407324955495,0.0548537558018668,-0.04477562804292193,-0.0073209118111921,-0.031069360031709625,-0.004714824110079377,-0.00914901216574197,0.019664521129921505,-0.0067734576227546795,0.05032871205887886,-0.04646737185751685,-0.003180841472724138,-0.0669206740693003,-0.07819947995532098,-0.0963911075393348,-0.10950232285574048,-0.10449112378509919,-0.07222184269400247,-0.050791235596826335,-0.06093867152481671,1.0,-0.04908215747919561,0.04491185072779833,0.004106104093785456,0.02663629629139771,-0.08826411415632854,0.018313065820517723,-0.0021407927101862894,0.03501835882776129,-0.0403722790261046,0.010862820439102661
salesmo_12,0.014464981029118428,-0.02066988078108146,-0.015175795894679453,-0.025175116741923412,-0.014982713257877136,0.05543404560703824,0.023159304951525902,0.0038776658285981625,-0.022028619060676016,-0.00226983694472379,0.0011368326485661428,0.031094205389242832,-0.0014298405425131246,0.036501237383527195,0.0034691677111611313,0.010080790042312304,-0.029723472602097012,0.009908186130453168,-0.013076892358835029,-0.016375484363282587,-0.001071175064071417,-0.009177605922385732,-0.010005789835829214,-0.007086923900410346,0.030024386931517127,0.07142187055284946,0.004879163972461739,-0.0022746007666086185,0.005578985470230054,-0.038242076974517404,0.018877031405375493,-0.01799476458554027,-0.04605640424996715,0.007773202419128956,0.03785804741274769,-0.005684592172996032,0.01702531826078273,-0.04404920641943628,0.0019706062195783236,0.0177890107155373,0.00929891302486043,-0.03341907690593167,0.03902502025455901,-0.002528369703595221,-0.03022537311612393,0.015327852229340756,-0.03012584847546034,-0.001332985412098879,-0.014421206300695103,0.001858277967405932,-0.019518508873699318,-0.013828988249911203,-0.023931279882304136,0.022025392449084517,-0.03507366683630739,0.036732814978617044,-0.05564645263002097,0.012415332260881514,0.011171695819629287,-0.018929232843491715,0.018376186429180836,-0.03112022534375429,0.007224528793750002,-0.0017373450383327612,0.03092789618467672,-0.00027545472772495854,0.00015204967185503712,0.028538937078842044,0.03729646453498648,-0.000275454727725239,0.010144789122931623,0.020908296209783878,-0.021795058222561964,0.0011757084285843994,0.0011757084285839144,-0.02869554284375911,-0.024842310393941646,0.021512681871753973,0.010603715499186398,0.017890052549417373,-0.019900271813075732,0.005887468767853305,0.0006530609813099997,0.03105721284043956,0.03522620810874447,0.03869670645651856,-0.0574183275746119,-0.06709560862446046,-0.08270413089744709,-0.0939536298962051,-0.08965399194752519,-0.06196676108719489,-0.0435791755533973,-0.05228573459899864,-0.04908215747919561,1.0,0.0391668993063061,0.014691750426237602,0.011058923030459205,-0.07573112330671786,0.02629648009736529,0.005738742180308281,0.024223760161733922,-0.021769540545641772,-0.03292484410423315
salesyear_07,0.03492133784614922,0.01134158086796011,-0.03577655929047787,-0.03577206498996951,-0.004549216001702859,0.006908661440494797,-0.005144684835563794,-0.0018502543412447533,-0.004918039395380702,0.029294842773132886,-0.015218657567696987,0.053850029268194814,0.019827304724052988,-0.01111343061080286,0.01893844585284307,0.003959397873948393,-0.020341137044944408,-0.07493379260743956,0.024871416899056042,0.040322513136762154,0.01874919485060891,0.041425048839461395,-0.013519354988498747,0.04146536257298497,-0.04920095355027441,0.01902788359444724,0.016530728573054154,-0.03366004296315524,0.001174827516851758,-0.009482839842181913,-0.004434378293168586,0.0546129376928943,-0.01171005830019345,0.038753069720451276,0.03364904107977887,0.020198185479376483,-0.034613682765223704,-0.017665553699402904,-0.04190357911234283,-0.04011139764693699,0.018468212206306556,-0.01861823737659051,0.050101492835267575,-0.025098201330586323,-0.011208166688706063,-0.008576681900042729,0.013925737946233335,0.014144398905779343,0.0009052082393563194,-0.018972407976879664,-0.0204363900869866,0.007550951510861922,-0.02576645058589647,-0.0037004850902357805,-0.02052496637592398,0.06703171666535927,-0.035918042099544835,0.008680608567014374,0.03820125410788819,-0.00038031113108035814,0.010433704562485633,-0.033472176640506314,0.01747389409039255,0.004757340920327463,0.008120192399439514,-0.04591559134277339,0.0024263397614054457,-0.010782443818346709,0.032171735791856663,-0.008006017340634051,0.025091989423420145,0.006179938861524839,0.025208982418581927,-0.007506008241391736,0.0016875924569572417,-0.027606273726272158,0.003997099897765277,0.039164648858420456,0.01638824445912255,0.03685031815262833,-0.03809182906437562,0.006807999034490292,0.018463386530933712,0.024880024035777597,-0.011669375939970555,0.003598495744583203,-0.005599416337204542,-0.048691597137568814,-0.014042683856850436,0.008611997374643616,-0.007731271611705126,0.07409878978681783,-0.025789330726558448,-0.02778766656254261,0.04491185072779833,0.0391668993063061,1.0,-0.27658238754765324,-0.29602512160411376,-0.19903713286000954,-0.06304994611938572,0.03516218773356747,0.06932552469567162,0.010377320969264931,-0.06058062461812589
